NAME	B	CTL	GMP-like	LSPC-Cycle	LSPC-Primed	LSPC-Quiescent	Mono-like	Monocyte	NK	Plasma	ProMono-like	T	cDC	cDC-like
PET117	1	1	1	27.615702813929	1	1	1	1	1	1	1	1	30.2051235357371	1
PEX13	1	1	19.1642180127818	1	1	1	1	1	1	1	1	1	1	1
PEX19	1	1	21.468199273972	17.5464621387701	1	1	1	27.660784466723	1	38.4439162014841	25.7748106407499	1	1	1
PEX26	1	1	24.1128980384854	21.6940205496062	23.7530120677331	1	1	30.3955084391565	1	1	1	1	1	1
PEX3	1	1	1	18.691831210018	1	1	1	1	1	1	1	1	1	1
PFAS	1	1	22.8285479208997	27.0294598096681	1	1	1	1	1	1	1	1	1	1
PGAP2	1	1	1	39.3272103201164	1	1	1	1	1	19.3281108694666	1	1	1	1
PGGHG	1	65.7925176692686	1	1	1	1	1	1	49.7257846817764	1	1	63.7463995625562	1	1
PGGT1B	51.8897307043967	1	1	23.2373979819705	32.9330220606777	1	38.8613697417138	45.3561734269941	1	1	31.6791478347535	1	20.3591703910356	31.8717249865144
PGM2L1	1	1	20.0221539926757	1	37.6009171099788	1	1	1	1	1	1	1	1	1
PGM3	1	1	1	1	1	1	1	1	1	73.1444670313579	1	1	29.7138350122011	1
PGP	1	1	20.5172453278912	30.5174243982043	1	1	28.0808239716876	1	1	1	31.1447786636283	1	39.8651653228034	25.1634554829706
PGS1	1	1	1	1	26.0235745367802	1	1	1	1	1	1	1	1	1
PHACTR1	1	1	21.0223183065006	36.5455027763991	42.262334768634	48.2962439267712	1	1	1	35.3367534310302	1	1	72.718372050229	37.8537465157509
PHACTR3	1	1	1	1	1	1	1	1	1	1	27.1328185934692	1	1	1
PHC1	1	1	18.3448187965574	22.2261607943124	40.7343490265492	27.8632130375674	1	1	1	1	1	1	29.784213388369	27.128755593153
PHC2	1	1	1	1	1	1	33.3896936879802	37.6004776958359	1	1	1	1	1	1
PHF1	63.334968872765	1	1	1	28.3205653493202	1	29.4400143921257	1	39.0421936897957	83.6549480557785	23.5800956657581	44.30761639008	1	1
PHF19	1	44.9608343644747	39.7211828272411	67.0801649211308	1	1	1	1	41.4239843569651	1	36.6397561342088	1	22.4658032469587	23.039238075711
PHF2	1	1	23.9518370498855	1	1	1	1	1	1	1	23.4269005313495	1	32.3320029667344	1
PHF23	1	1	25.7369916373617	1	1	1	1	1	1	1	1	1	1	1
PHF7	1	1	22.3781113218377	1	1	1	1	1	1	1	1	1	1	1
PHGDH	1	1	1	37.3892729527699	1	1	1	1	1	29.3595993177004	1	1	1	1
PHKA2	1	1	1	1	27.3157255708591	1	31.8198474250435	1	1	1	32.1871334820561	1	1	1
PHLPP1	1	1	1	19.6822937067625	1	1	1	1	1	1	1	1	1	1
PHRF1	1	59.8117282571904	1	18.4255644198882	26.5563270286011	1	1	1	49.4645417002895	21.4803916767236	1	35.0717804553483	15.3057708228373	1
PHYH	1	1	1	1	1	1	1	1	1	23.4145270634942	30.5160249595236	1	1	27.3437654645908
PI4K2B	1	1	1	1	1	1	1	1	1	33.0999619733714	1	1	1	1
PI4KAP2	1	1	1	1	1	1	1	1	1	1	19.3872500256077	1	1	1
PIDD1	1	1	1	22.7785719715994	1	1	1	1	1	1	1	1	1	1
PIGA	1	1	1	1	1	1	29.4841515016771	1	1	1	40.2152984853666	1	1	1
PIGC	1	1	26.4754811779361	26.8074440327684	1	35.495397184162	1	1	1	1	1	1	1	20.6862246621653
PIGF	1	1	1	17.0859717142556	1	1	1	1	1	27.5688829146068	1	1	1	1
PIGG	1	1	20.4590686875153	21.5762638383433	36.0203951358239	1	1	1	1	1	1	1	1	1
PIGM	1	1	17.6532387491167	21.3981189520426	32.4567624028728	1	1	1	1	1	1	1	33.3403906671713	1
PIGN	1	1	19.2476942940481	24.2434390983513	1	1	1	1	1	1	19.0490721210661	1	34.8544487809377	1
PIGP	1	1	32.5101285946434	27.3918968582967	28.8032653105702	34.1759156740436	1	1	1	87.6164866933894	1	1	1	25.6062678230517
PIGU	1	1	17.6453479068799	1	1	1	1	1	1	1	18.6435337183249	1	1	1
PIH1D1	91.1311643277758	21.6507328230146	39.1334289804993	53.1435553843174	43.4087915366493	36.7166891882672	1	27.8029802653524	43.0314448597803	1	28.8922786088657	1	1	44.6853727738254
PIK3IP1	33.7773317820695	132.181117383171	1	1	1	1	39.0293463349412	1	83.224417289263	1	1	149.517529382261	46.9171515100272	1
PIK3R5	1	75.2025613964946	1	1	1	1	28.6780964891641	1	51.8786626388654	1	1	1	1	1
PILRA	1	1	1	1	1	1	92.1840993641011	126.097606105499	1	1	42.8237222385585	1	36.4803124549924	46.357175656037
PIM2	70.6618995153468	1	1	19.8443070709731	34.9362684149262	29.4583096567892	1	1	58.2854824237078	754.893138835998	1	127.262993172029	1	1
PINK1.AS	1	1	1	1	1	1	1	1	1	25.4166358908361	1	1	1	1
PINX1	1	57.1023470098799	21.8368887155894	18.7049543078279	1	1	1	1	1	1	21.7517070644711	1	1	1
PIP4K2B	1	89.2470407985981	27.163727991105	30.9526131727309	35.7485846569187	37.2265575968312	1	28.1416290286098	1	1	1	1	1	21.7683069318798
PIP5K1B	1	1	1	1	1	1	1	1	1	25.7830400949352	1	1	1	1
PISD	43.7596549505457	1	21.4540864643072	21.5439665310742	32.4936600813081	1	28.9862687011438	33.1005425029164	1	1	1	1	1	31.4935764049113
PITHD1	1	48.1920516466552	23.2005811363639	34.2418333317803	1	1	1	29.0635986423716	37.1980732190069	1	26.8121975998406	42.0533507470218	1	23.3393526918841
PITPNA.AS1	1	1	20.0215385608512	1	1	1	1	1	1	1	1	1	1	1
PITPNC1	1	88.68124401087	1	1	1	1	1	1	82.2674203367347	1	1	43.3645082018456	1	1
PIWIL4	1	1	32.0314760859915	1	1	1	58.9965252124929	1	1	1	101.583816357436	1	1	1
PKD1	1	1	19.7232356291025	16.097574908506	1	1	1	1	1	1	1	1	1	1
PKD2	1	1	26.5022235175786	24.3156059062818	36.2983549996661	1	1	1	1	1	1	1	50.6126374812216	25.457178919483
PKHD1L1	1	1	1	1	1	1	1	1	1	47.3393403982336	1	1	1	1
PKIA	1	1	1	1	1	1	1	1	1	1	1	56.7724324625844	1	1
PKIB	62.8275878414312	1	1	1	1	1	1	1	1	1	1	1	87.6864493705047	187.925686171502
PKIG	43.1502449758416	1	1	1	22.6202989366527	1	1	1	1	1	1	1	1	23.4176761366724
PKN1	1	1	1	1	21.4212135068809	1	1	1	1	1	1	1	1	24.0015954112661
PKNOX1	1	1	17.1102166349558	22.5024457948456	21.3108672148015	1	1	1	54.2625413359996	1	24.3613847062132	1	1	29.086927629943
PLA2G12A	1	1	28.24151246824	30.4326838014457	29.1527904165477	1	1	1	1	70.4370316825602	1	1	1	21.2291702972786
PLA2G16	1	1	1	1	1	1	1	1	1	50.539157438063	24.3244418684157	1	1	1
PLA2G4A	1	1	1	24.1588478324773	1	1	1	1	1	1	23.3989471059516	1	1	1
PLAGL1	1	1	56.0279329047162	61.3781503882304	81.0073354717859	47.0405554481027	1	1	1	1	1	1	33.2855969687727	31.3062941016808
PLAUR	1	1	22.3504960719527	27.8484569365245	37.6584493981373	1	179.488066288025	222.688282007082	1	1	84.4159525903677	1	55.2395558553718	66.0555357933478
PLBD1	1	1	1	1	1	1	148.348576877545	461.7677056465	1	1	1	1	60.0685217028338	1
PLCB1	1	1	30.9179234215593	33.4277061653341	36.793295691249	30.6261857471929	1	1	1	1	1	1	1	1
PLCL2	92.4036634497012	61.6179416152821	1	1	28.0738985367923	1	29.0000283077404	31.9704339248113	80.0384492768194	71.9656858646122	23.0199110195771	102.049361154145	1	1
PLD1	1	1	33.4265020748599	1	1	1	1	1	1	1	22.8987546647232	1	1	1
PLD3	1	1	28.2620386687581	24.1743013062998	33.367026015516	38.094285986387	208.005426190288	68.5264381369489	1	39.5067574235297	402.679882417953	1	36.837784392752	60.2445844292788
PLD4	1	1	1	52.8565331535477	1	35.4598126830011	1	1	1	1	1	1	46.5923375903366	105.500539839826
PLEC	53.9641192263076	1	1	1	1	1	67.1911288848079	65.4021933774417	1	1	27.2936293543656	51.0139917628821	52.4751538084523	34.1201295869222
PLEKHA1	1	30.800854237659	1	1	1	1	1	1	118.869178878236	1	1	75.2061168184872	1	1
PLEKHA5	1	1	21.1387658562804	27.7799543279505	50.1717066320788	33.917625048921	1	1	1	1	1	1	1	35.0985753209027
PLEKHF1	1	1	1	1	1	1	1	1	48.6720255761048	1	1	1	1	1
PLEKHG1	40.5774265038311	1	1	1	1	1	1	1	1	1	1	1	1	1
PLEKHM1P1	1	1	1	1	1	1	1	33.4649753299263	1	1	1	1	1	1
PLEKHM2	1	1	1	23.5203431950349	27.3053024633368	1	34.4560396916915	52.513312901808	1	1	23.5483081363954	1	42.8526787490667	26.5275749217779
PLIN5	1	1	1	1	1	1	1	1	1	32.2459701573257	1	1	1	1
PLK2	37.9214475451659	1	1	1	1	1	1	1	1	1	52.2102257227621	1	1	1
PLK4	1	1	21.8964172171079	35.8227325892876	1	1	1	1	1	1	22.9101495623515	1	1	1
PLOD1	1	1	1	1	1	1	28.0105567230395	1	1	1	24.4827688568379	1	1	1
PLOD3	1	1	18.9078331739612	1	1	1	1	1	1	51.1517878698158	24.0468877512835	1	1	1
PLP2	60.6577330042935	1	1	38.3222275989128	39.6150930585113	38.9291433860504	36.4158157377634	1	1	1	29.4949589411702	1	48.6544950671967	68.7027359534764
PLPP5	143.835892461945	1	41.3571247238659	44.0827860875108	34.4671329214965	46.8997421184546	25.8366572117223	1	56.2813641293531	514.425134383818	38.5440354193639	1	1	29.1249320948445
PLPPR3	1	1	22.5745592244095	1	1	1	1	1	1	1	1	1	1	1
PLXDC2	1	1	24.2012722562349	25.3597680951896	48.1602322042399	1	159.906232625188	183.125881361416	1	1	48.9585869321948	1	151.532422074329	116.128461364396
PLXNB2	1	1	1	26.0708829355053	29.4969067294027	1	59.7884790806362	95.9409638363403	1	1	47.6905652970054	1	46.0272254397297	47.1200389658545
PLXNC1	100.512766391627	1	1	32.6890119638877	59.5359131088428	1	39.364221292761	31.576673558927	1	58.1107867528475	1	1	48.2283206331339	36.317498024984
PMEPA1	1	1	1	1	1	1	1	1	1	34.0474594709225	1	1	1	1
PML	1	1	1	1	26.2486768986083	1	1	1	1	1	1	1	1	1
PMPCA	34.537611094105	1	34.6951017667864	26.9927951001866	29.5373194473536	1	1	36.4011470790926	1	1	20.1598008601805	1	1	25.6749534265125
PMS2P1	1	1	24.8831530856395	24.7630106406784	21.5564009295318	27.216887327076	1	1	1	1	30.4357004742229	1	1	1
PNOC	51.6460193886814	1	1	1	1	1	1	1	1	38.1362739427328	1	1	1	1
PNPLA6	1	1	1	1	1	1	24.9219571111459	19.3305553540126	1	1	1	1	32.1199331181401	27.8660577518137
PNPO	1	1	1	30.8842529820875	1	1	1	1	1	1	18.7107270203681	1	1	27.920675071633
POC5	55.9075710565721	1	28.4772719904352	24.4251148403942	24.7729472817218	1	1	1	1	51.8419154273515	20.037480251754	1	1	1
POFUT1	1	1	1	26.0497855814677	1	1	1	1	1	1	22.0552242969848	1	1	1
POLA1	1	1	34.3583797105487	60.1596707815746	23.3126042137467	1	1	1	1	1	58.1509274405467	1	40.2111054472918	28.2825601134028
POLA2	1	1	1	24.5559663757301	1	1	1	1	1	1	1	1	1	1
POLD1	1	1	21.8319197628127	32.880753714526	1	1	1	1	1	1	1	1	1	1
POLD2	1	1	58.9144183416362	69.7640796038761	26.731016710184	42.6076760793929	1	1	1	1	31.7667648865474	1	32.2047846180403	33.9938406892589
POLD3	1	1	40.585440326985	72.6867226724668	1	1	46.7285868125548	29.727235307143	1	1	87.4258540847454	1	60.0677943482386	51.6937505452171
POLE	1	1	36.4353823186309	40.1538660056892	37.0856270870954	1	1	1	1	1	23.0809463538484	1	1	1
POLE2	1	1	1	25.5975650278396	1	1	1	1	1	1	1	1	1	1
POLE4	1	1	34.803919732527	26.9837980444136	1	1	46.5636950082494	71.2908883696864	1	1	53.1648814385698	1	1	28.5703857688692
POLG	42.9257848867437	1	21.657518309955	1	21.7450967283833	1	1	1	1	1	1	1	1	21.5374528845984
POLG2	1	1	31.586146807631	1	38.2690659947205	1	1	1	1	1	28.385545399455	1	1	1
POLQ	1	34.1064275304332	26.5310213230666	54.9499741790866	1	1	1	1	1	1	52.5153792211551	1	1	1
POLR1A	1	1	1	22.7595852337252	1	1	1	1	1	1	1	1	1	1
POLR1E	1	1	20.8110044890584	30.922588042122	1	1	1	1	1	1	1	1	1	24.7891262168003
POLR2C	50.6267772372091	55.3741532241048	29.5611350858781	35.9636362159154	28.9657394457992	34.7129730738093	1	1	1	1	1	1	1	28.0940343861271
POLR2J3	1	1	1	1	1	1	1	1	1	1	1	1	30.9816807104717	1
POLR3D	1	1	38.470441898562	32.194906661325	35.9350551961107	44.4921659387652	1	1	1	1	1	1	1	1
POLR3E	1	1	18.2701753906434	1	1	1	1	1	1	19.6254764228182	1	1	1	1
POLRMT	1	1	23.6730421420038	1	1	1	1	1	1	1	1	1	1	1
POM121C	36.4208157528821	1	32.0760550778906	16.756652650289	27.3500993412935	1	25.2647412697013	1	65.0599949136349	1	24.9263327412308	52.4104820752869	28.6476337386227	26.8046744759998
PON2	1	1	20.9879192145169	1	20.5954008714752	1	1	1	1	26.4910668636877	1	1	1	31.6849691835477
POP7	1	1	24.7782622393148	30.5852703623928	1	1	1	1	1	1	1	1	1	21.2674748970054
POR	1	1	1	1	1	1	35.0250121997516	42.2592708899138	1	1	1	1	36.7742956275992	33.831270582015
POTEM	1	1	1	1	1	1	1	37.8226612319807	1	1	1	1	32.4523083642306	1
POU2AF1	51.6844104700863	1	1	1	1	1	1	1	1	203.660070600605	1	1	1	1
POU4F1	1	1	472.855671839905	90.3525768329298	204.322381670904	110.921444438244	1	1	1	1	1	1	1	1
PPAN	1	1	22.696876057701	21.8757823505299	26.2151931779457	1	1	1	1	1	1	1	1	1
PPARA	1	1	1	1	29.5647106584113	1	1	1	64.5165559591229	39.9071526705193	1	1	28.9916229835396	1
PPFIBP1	1	1	21.7212060049338	25.074611678699	36.6574730292386	37.0630298746733	1	1	1	1	1	1	1	1
PPIAL4A	1	1	18.0678935000641	25.9347398982907	1	1	1	1	1	1	1	1	1	23.3807757650628
PPIAP30	1	1	19.434453171425	24.1465365375333	1	1	1	1	1	1	1	1	1	20.6363399864313
PPIL1	1	1	17.8617116134962	28.0989459247016	1	1	1	1	1	42.8405547650626	1	1	1	1
PPM1D	1	1	26.747587744514	22.94951172254	1	1	1	1	1	1	1	1	1	23.9321039731911
PPM1K	280.55530069017	121.141070249493	49.1809275406586	43.5879534852497	84.9120216681248	52.5594961519859	25.7273651090419	1	140.130066191341	108.641839959213	27.5364070011174	100.137561539731	1	85.1308652619611
PPM1L	1	1	19.0319070158654	1	35.7580504175592	1	32.9187441422724	35.3770789191477	50.5697189069364	1	1	1	1	1
PPM1N	1	1	1	1	1	1	1	1	1	31.0101620844667	1	1	22.602047797056	1
PPME1	1	1	19.1431826801639	22.7517520918443	1	1	1	1	1	1	1	1	1	1
PPP1R12B	49.0686932683768	38.7391030950056	16.3710021569675	1	42.8313135777922	1	27.1378683760628	1	1	1	26.9665279472052	1	21.5170111234592	31.2884124313136
PPP1R12C	1	1	1	1	1	1	25.259548231981	1	40.2776910562192	1	1	1	25.4116720569573	1
PPP1R14B	1	1	35.1342093644011	38.7290841180712	26.9924953429935	33.19337138596	1	1	1	1	26.060486143096	1	25.5702974999843	1
PPP1R16B	1	90.1081209053949	1	1	1	1	1	1	55.9344564214835	1	1	1	1	1
PPP1R17	1	1	1	1	1	1	1	1	1	32.3667832579457	1	1	1	1
PPP1R2P3	1	1	1	1	1	1	1	1	1	1	1	58.063255989115	1	1
PPP1R35	1	1	34.8766357755839	28.3341890178007	25.4746328890721	30.5344268092869	1	1	41.2482224027672	21.3413162446145	1	37.8613240957098	1	19.2760867350543
PPP2CB	1	1	1	1	1	1	1	1	1	30.0139413342562	1	1	1	1
PPP2R1A	51.674908457241	1	39.6076871824863	49.907458737633	37.438768984037	51.5495304628691	1	1	1	1	1	1	29.5056580358183	43.1735683029545
PPP2R1B	1	1	1	31.5057111685353	1	1	1	1	1	1	1	1	1	1
PPP2R2B	1	38.5500736138085	1	1	1	1	1	1	52.1301998333577	1	1	1	1	1
PPP2R5D	1	1	1	19.0800588637538	1	1	1	1	1	1	1	1	1	1
PPP3CB	1	1	19.0624677790982	1	28.8422077218605	1	1	1	1	19.7103963933426	21.0547890584449	1	1	1
PPP3CB.AS1	1	1	1	1	35.2672823216643	1	26.835662174519	1	1	24.640331541695	26.5095735411247	35.4963855394533	1	1
PPP3CC	42.34695849862	28.1661354990489	1	1	1	1	1	1	1	30.7422026444425	1	1	1	1
PPP5C	1	1	22.3561683170844	30.0334171283111	1	1	1	1	1	1	16.8582735274603	1	1	1
PPRC1	1	1	25.4728320225156	29.3113316761076	1	1	1	1	1	1	1	1	1	1
PQLC1	1	1	1	1	22.4805362294121	1	1	1	1	1	1	1	1	1
PRADC1	1	1	1	21.8585498316914	1	1	1	1	1	31.8230292314386	24.2115028677739	1	1	1
PRAME	1	1	96.2176014309225	20.0583749486834	47.0649836409334	35.1887147290253	1	1	1	1	1	1	1	1
PRC1	1	1	54.9133234753867	114.326168678394	1	1	1	1	1	1	96.5279735454886	1	138.657415536569	45.040115361307
PRDM1	1	74.8364867812926	1	1	1	1	1	1	121.922244889963	367.580894140185	1	72.3818590863966	1	29.8987065220486
PRDM8	1	1	23.4799853671126	1	20.764561731774	1	1	1	1	1	1	1	1	1
PRDX2	1	51.0163765090321	34.4039919169497	64.3036667599391	1	45.8191659680627	1	1	1	57.5516004423533	1	40.4166199776252	1	21.2947646909883
PRDX4	1	38.3540323176498	59.5341146334359	74.4712500603262	35.12099609636	54.1544686992577	24.9371765316182	1	1	851.125962417475	58.7780756167495	1	1	46.6380657189561
PREB	1	1	20.6481188742545	23.575245214214	22.9219846845369	29.9605045017016	1	1	1	41.5413140958817	1	1	1	30.5563908113792
PRELID2	1	1	28.3612411231287	29.1719867866425	40.0137821937918	28.8975183401891	1	1	1	1	1	1	32.1479411558315	1
PRF1	1	253.17992134496	1	1	1	1	1	1	1452.99015756309	1	1	1	1	1
PRIM2	1	1	1	22.8388399866291	1	1	1	1	1	1	1	1	1	1
PRIMPOL	1	1	1	29.4148161637971	22.9830009572881	1	1	1	1	1	20.2293602597255	1	1	1
PRKACA	1	1	1	1	1	1	43.4678286052948	51.0566458161336	1	1	1	1	24.2511373344472	1
PRKAG1	1	1	18.1609414413996	1	25.0945938809415	1	1	1	1	25.8842714389599	1	1	1	26.6810996743115
PRKAR2B	1	1	1	1	1	1	77.46506510434	72.6537211519712	1	1	97.9271439778034	1	81.2640291664577	25.8615184587272
PRKCA	1	1	1	1	1	1	1	1	1	35.153059717893	21.8157785794883	37.9893118410768	1	1
PRKCH	1	132.726151901475	1	1	1	1	1	1	223.721353927407	1	1	77.9990875730569	1	1
PRKCQ	1	45.238940102566	1	24.2822110866334	25.0941106701104	1	1	1	90.4010394163962	1	1	52.7458289937957	1	1
PRKCQ.AS1	1	1	20.2333912308102	1	30.9783884219615	1	1	1	1	1	1	123.395284063201	1	1
PRKRA	63.281011469147	1	35.6223516632875	43.7488075414926	45.1316775794152	31.6414503183878	1	1	1	1	28.4082844368777	1	1	28.605467858445
PRKY	55.4237254561178	48.5034153861809	1	1	1	1	1	1	1	1	23.9516645709817	1	1	1
PRLR	1	1	1	1	1	1	33.9604160375989	1	1	1	88.3659110053382	1	1	1
PRMT3	1	38.5033141072466	25.3970271293815	35.1745293524945	24.9247952972427	1	1	1	1	1	1	1	1	1
PRMT5	1	1	35.6642368889003	30.7244040511985	1	25.9082273444359	1	1	1	1	1	1	1	1
PRMT7	1	1	1	18.5406480717152	1	1	1	1	1	1	1	1	1	1
PROK2	1	1	37.0259825617508	18.5111031951185	27.4894649760016	1	59.7329145274037	1	1	1	101.043369897774	1	1	1
PROM1	1	1	1	24.7642570105347	40.5366649315638	35.5532628832086	1	1	1	1	1	1	1	1
PROSER1	1	1	17.2148422067809	1	1	1	1	1	1	1	1	1	1	1
PRPS1	1	51.1645814357208	17.0227902845245	25.4759772774732	1	1	1	1	1	1	1	1	1	1
PRPS2	36.0813214955084	1	55.0232543553639	58.9263741947184	34.975824907337	35.7819949133549	1	1	1	1	74.6824202951873	1	91.4437800547364	40.5425552253699
PRR34.AS1	1	1	1	21.994766491087	23.3451779029374	1	46.9904714633209	1	1	104.749266370961	60.2396979856795	1	25.2297330289437	1
PRR5L	1	39.0739395781851	1	1	36.9982083913312	1	1	1	53.0770284245187	1	1	1	1	1
PRRG4	1	1	19.2808713998805	21.674729287191	1	1	47.2890241326163	43.1107585619712	1	1	49.3798199525469	1	1	23.8949007715039
PRSS21	1	1	25.743801712349	39.7190327407491	1	34.1861663437653	1	1	1	1	1	1	43.3337934711971	1
PRSS23	1	1	1	1	1	1	1	1	141.93589382961	1	1	1	1	1
PRSS57	1	1	421.66742081959	224.301502783129	150.703791515801	246.125698827238	1	1	1	1	22.0360372139344	1	26.0030177020713	52.1910426886159
PRTN3	1	1	481.682213658646	1	1	1	1	1	1	1	43.7781242836332	1	1	1
PSAT1	1	1	1	1	1	1	1	1	1	32.2575980477907	1	1	1	1
PSD4	26.7856202399469	30.2676607434732	1	21.949899659415	1	1	1	26.1279246760295	1	1	1	1	1	22.198197025762
PSMD5	1	67.0590145843301	35.8605673410893	30.9612345988997	37.2383723837328	27.9818646181119	1	1	1	1	20.8609764444968	1	23.993606484575	30.016970554744
PSMG1	1	1	45.7671572328753	77.4766018660639	43.0767298262774	43.1450085289796	1	1	1	1	30.7050647710437	1	79.0857344679712	29.4163509015522
PSPH	1	1	24.2948395616101	19.1654305525959	1	1	1	1	1	1	1	1	1	1
PSTPIP1	1	1	1	1	1	1	28.8944489988012	58.1672934587445	1	1	20.9283908613943	1	1	1
PTAFR	1	1	1	1	28.7231814917562	1	183.76625059034	224.832135113436	1	1	113.751131927524	1	54.6123747626568	83.7812222541062
PTCH2	1	1	1	1	1	1	45.2595919000139	1	1	47.8396337481379	71.0833348982732	1	1	1
PTENP1	1	1	1	1	1	1	26.6262579286844	1	1	1	1	1	37.5569722645862	19.5868701105857
PTGDR	1	1	1	1	1	1	1	1	44.7878104926444	1	1	1	1	1
PTGER2	1	54.8298933880909	37.5077708042799	27.0602786419151	24.2754672075797	29.4002234353608	62.6436576730921	42.5061761106422	114.691590764649	1	38.9296551781193	68.0614698602834	1	1
PTGFR	1	1	1	1	1	1	1	1	1	1	53.3108336289522	1	1	1
PTGIR	1	1	23.5012811324633	1	1	1	1	1	1	1	1	1	1	1
PTGS2	1	1	1	1	33.2862705278966	1	37.931575059586	52.9150572315268	1	1	1	1	1	1
PTOV1	1	1	25.1045793540493	36.2924736699345	29.4097108560128	25.7719219751135	1	1	1	1	1	1	1	23.2506569145182
PTP4A3	1	1	1	18.902622122042	1	1	1	1	1	111.173300749087	1	1	1	1
PTPA	1	1	15.7446869631244	23.7159676523741	1	1	1	1	1	1	1	1	1	1
PTPN4	1	65.0447210504603	1	1	1	1	1	1	168.642424041825	1	1	75.9530376708846	1	1
PTPRCAP	416.053867043463	657.15701240367	161.887522663427	200.554251028577	212.821457546114	255.853955458507	1	1	721.215116957328	138.861846147207	1	415.735387758243	1	106.80462534214
PTPRG	1	1	1	1	1	1	1	1	1	24.1726084689349	1	1	1	1
PTPRJ	72.0353710827847	1	1	1	1	1	58.3218237522046	104.734981198979	88.7736220765885	1	28.2539338875877	38.088215084964	57.6902848115132	43.9147707482572
PTPRN2	1	1	1	1	1	1	1	1	1	25.6795699311656	27.5499623407922	1	1	1
PTS	1	1	1	42.8879119524809	38.3563270304408	39.9501017701595	1	58.1500205966734	1	49.7705593861788	22.3334365129809	1	38.511739426661	1
PTTG1	1	59.6171572356363	59.2183240799786	86.0280957298355	1	1	1	1	62.8862433499598	1	59.0634111360774	1	44.6173183530394	38.8820391214295
PTX3	1	1	1	1	1	1	1	1	1	1	22.1394631092413	1	1	1
PUS1	1	1	25.457518370814	31.9238740336043	1	1	1	1	1	1	1	1	1	1
PUS3	1	1	1	24.0754168390565	1	1	1	1	1	22.5095629774687	1	43.6287390305863	1	1
PUS7	1	1	38.1316366887548	28.2112415033561	1	1	1	1	1	1	1	1	1	1
PVRIG	1	26.3622142227901	1	1	1	1	1	1	52.5574902459668	1	1	1	1	1
PWP2	1	1	19.9617348358662	19.7509394520188	1	1	1	1	1	1	1	1	1	1
PXMP2	1	1	28.4388862231929	59.0303723917956	1	1	1	1	1	1	1	1	1	24.8117877231169
PXMP4	1	1	1	23.2088357763759	1	1	1	1	1	1	1	1	1	22.2417401059019
PXN	1	28.8901470051127	17.6383313373175	20.7330866717009	31.6724305348309	24.5091918318997	28.7255019621319	26.4297219611158	97.7400991856331	1	1	47.2088802137731	1	25.9792354492764
PYCR1	1	1	1	1	1	1	1	1	1	30.3017662071182	1	1	1	1
PYGB	1	1	21.7300660951584	19.6766263806757	1	1	1	1	1	1	19.6945556978887	1	1	23.7601253489092
PYHIN1	1	207.308605547625	1	1	1	1	1	1	402.244100677264	1	1	78.9930917237656	1	1
QPCT	1	1	1	1	1	1	1	38.1748022052034	1	1	1	1	1	1
QPRT	1	1	53.8933429016185	32.4398580345948	36.4462988162321	34.2029747080321	1	1	1	37.9198842157071	1	1	1	1
QRSL1	139.257353538249	1	26.7858573566095	28.4089218990446	24.1761804434467	1	1	1	1	1	1	1	36.0151818350553	29.8230997458791
QSOX2	1	1	21.7728786384971	1	1	1	1	1	1	1	1	1	1	1
R3HCC1L	1	51.8088150990457	1	1	25.2035822891413	1	27.562603415849	1	1	31.944801564005	24.2141923326076	1	1	1
RAB11B	32.3102959252509	30.4013649668821	16.7693732511712	26.44312887835	29.3864383017149	1	1	1	1	1	1	1	1	32.3760390517438
RAB11B.AS1	1	1	1	1	1	1	1	1	1	28.5780711766681	1	1	1	1
RAB11FIP4	1	1	1	1	1	1	1	1	59.3802884057411	1	1	1	1	1
RAB27B	1	80.2236087313797	1	38.4546961813035	90.9173403764024	70.0184383295192	1	1	57.5936507533579	1	1	1	1	27.5435299513605
RAB28	1	36.1796977887549	1	1	1	1	1	1	1	1	1	1	1	1
RAB29	49.0857690386833	122.076757671206	1	1	1	1	39.8021125818149	28.3658596251372	198.922762712236	30.7744409212907	35.6471734947698	87.6464526487876	1	39.9941829324727
RAB2B	1	44.6936645269119	19.5764072545039	1	41.0316225744391	1	1	1	1	43.3819327503875	1	1	22.2668488725342	1
RAB30	91.3850396345736	1	1	1	1	1	1	1	1	187.853531888758	1	1	1	1
RAB33B	47.5915986532828	1	23.3083395319148	24.9514507918788	34.6218635259354	1	1	1	1	1	1	1	1	27.5804583409836
RAB34	1	1	61.7480167955249	59.7742099216496	43.5358568899106	47.6026884985028	1	1	1	1	27.8189999335687	1	29.0240412431462	52.846818430946
RAB39B	1	1	1	1	1	1	1	1	1	31.7201140967673	1	1	1	1
RAB3IP	1	1	21.0022891387009	1	1	1	1	1	1	21.1117853823729	1	1	1	1
RAB44	1	1	35.2555852437392	1	1	1	1	1	1	1	33.1347974247093	1	1	1
